BubbleSort/.build/debug/Simple,10/07/22 13:25:15,1,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e0.txt > /dev/null,ordered.txt10e0.txt,1,ordered.txt,0.005
BubbleSort/.build/debug/Simple,10/07/22 13:25:15,2,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e0.txt > /dev/null,ordered.txt10e0.txt,1,ordered.txt,0.004
BubbleSort/.build/debug/Simple,10/07/22 13:25:15,3,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e0.txt > /dev/null,ordered.txt10e0.txt,1,ordered.txt,0.004
BubbleSort/.build/debug/Simple,10/07/22 13:25:15,4,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e0.txt > /dev/null,ordered.txt10e0.txt,1,ordered.txt,0.004
BubbleSort/.build/debug/Simple,10/07/22 13:25:15,5,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e0.txt > /dev/null,ordered.txt10e0.txt,1,ordered.txt,0.004
BubbleSort/.build/debug/Simple,10/07/22 13:25:15,1,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e1.txt > /dev/null,ordered.txt10e1.txt,10,ordered.txt,0.004
BubbleSort/.build/debug/Simple,10/07/22 13:25:15,2,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e1.txt > /dev/null,ordered.txt10e1.txt,10,ordered.txt,0.004
BubbleSort/.build/debug/Simple,10/07/22 13:25:15,3,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e1.txt > /dev/null,ordered.txt10e1.txt,10,ordered.txt,0.004
BubbleSort/.build/debug/Simple,10/07/22 13:25:15,4,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e1.txt > /dev/null,ordered.txt10e1.txt,10,ordered.txt,0.004
BubbleSort/.build/debug/Simple,10/07/22 13:25:15,5,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e1.txt > /dev/null,ordered.txt10e1.txt,10,ordered.txt,0.004
BubbleSort/.build/debug/Simple,10/07/22 13:25:15,1,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e2.txt > /dev/null,ordered.txt10e2.txt,100,ordered.txt,0.004
BubbleSort/.build/debug/Simple,10/07/22 13:25:15,2,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e2.txt > /dev/null,ordered.txt10e2.txt,100,ordered.txt,0.004
BubbleSort/.build/debug/Simple,10/07/22 13:25:15,3,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e2.txt > /dev/null,ordered.txt10e2.txt,100,ordered.txt,0.004
BubbleSort/.build/debug/Simple,10/07/22 13:25:15,4,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e2.txt > /dev/null,ordered.txt10e2.txt,100,ordered.txt,0.005
BubbleSort/.build/debug/Simple,10/07/22 13:25:15,5,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e2.txt > /dev/null,ordered.txt10e2.txt,100,ordered.txt,0.004
BubbleSort/.build/debug/Simple,10/07/22 13:25:15,1,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e3.txt > /dev/null,ordered.txt10e3.txt,1000,ordered.txt,0.051
BubbleSort/.build/debug/Simple,10/07/22 13:25:15,2,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e3.txt > /dev/null,ordered.txt10e3.txt,1000,ordered.txt,0.052
BubbleSort/.build/debug/Simple,10/07/22 13:25:15,3,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e3.txt > /dev/null,ordered.txt10e3.txt,1000,ordered.txt,0.052
BubbleSort/.build/debug/Simple,10/07/22 13:25:16,4,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e3.txt > /dev/null,ordered.txt10e3.txt,1000,ordered.txt,0.052
BubbleSort/.build/debug/Simple,10/07/22 13:25:16,5,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e3.txt > /dev/null,ordered.txt10e3.txt,1000,ordered.txt,0.053
BubbleSort/.build/debug/Simple,10/07/22 13:25:21,1,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e4.txt > /dev/null,ordered.txt10e4.txt,10000,ordered.txt,5.343
BubbleSort/.build/debug/Simple,10/07/22 13:25:26,2,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e4.txt > /dev/null,ordered.txt10e4.txt,10000,ordered.txt,5.394
BubbleSort/.build/debug/Simple,10/07/22 13:25:32,3,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e4.txt > /dev/null,ordered.txt10e4.txt,10000,ordered.txt,5.338
BubbleSort/.build/debug/Simple,10/07/22 13:25:37,4,main,ab2375e83d83e7f873,time BubbleSort/.build/debug/Simple < ordered.txt10e4.txt > /dev/null,ordered.txt10e4.txt,10000,ordered.txt,5.590
